hour,day_of_week,month,demand_index,weather,event_nearby,driver_availability,competitor_price_index,trip_distance_km,is_holiday,surge_multiplier
7,6,2,63.75,0,0,1.465,1.041,8.92,0,1.6223
21,0,4,12.88,0,0,0.856,0.893,5.43,0,1.1678
9,1,10,37.94,1,0,0.875,1.029,0.89,0,1.9225
16,5,1,17.51,1,0,0.805,1.066,3.89,0,1.7332
7,6,10,65.76,0,1,1.005,1.067,5.67,0,2.4055
21,1,12,7.8,1,0,1.537,0.78,5.11,0,1.0
0,5,9,34.51,2,1,0.966,0.841,33.94,0,2.6257
19,4,10,0.0,1,0,1.203,1.319,22.6,0,1.3924
20,5,12,4.41,1,0,1.039,1.126,0.75,0,1.2414
6,3,8,56.22,0,0,1.037,0.886,13.71,0,1.6588
23,0,2,8.97,0,1,0.646,1.022,5.4,1,2.308
8,2,11,60.18,0,0,1.251,0.855,21.5,0,1.9743
11,3,6,33.22,0,0,1.406,0.965,4.83,0,1.3771
21,5,5,11.13,0,1,0.658,1.009,0.5,0,1.6521
8,6,5,74.06,0,0,0.746,0.744,30.06,0,2.2153
19,1,3,0.0,0,0,1.283,1.057,6.49,0,1.0
23,6,1,12.11,0,0,1.014,0.811,1.85,0,1.1439
2,6,11,47.18,0,0,0.96,1.051,2.25,0,1.8197
3,0,6,30.66,0,0,1.106,0.983,7.64,0,1.2591
9,1,6,44.02,0,1,0.936,1.068,13.71,0,2.3023
3,6,5,50.06,0,0,0.883,1.177,2.47,0,1.8726
21,0,9,5.68,2,1,1.056,1.107,1.73,0,2.2315
8,2,10,43.62,0,0,0.784,1.099,16.04,0,1.6071
21,3,12,21.14,0,0,0.774,0.896,14.21,0,1.3136
0,2,9,22.9,0,0,0.878,0.966,0.51,0,1.3039
4,2,10,50.0,1,1,0.398,1.014,6.72,0,2.8388
8,3,1,50.82,0,0,0.792,0.904,13.9,0,1.8618
4,5,7,63.33,1,0,1.046,0.886,0.5,0,2.1686
5,3,12,59.14,0,1,0.89,0.985,39.98,0,2.2392
18,5,6,7.78,0,0,1.085,0.817,6.44,0,1.0766
7,6,3,66.75,1,0,0.403,1.101,3.01,0,2.4778
9,2,4,44.45,1,0,0.188,0.982,2.85,1,3.0732
10,6,4,59.6,1,0,0.976,0.895,0.5,0,2.0731
12,1,4,16.15,1,0,0.927,1.087,13.39,0,1.4607
19,3,7,0.0,0,0,0.853,1.243,29.8,0,1.0111
3,2,4,43.79,1,0,0.861,1.142,2.94,0,2.1367
10,2,10,40.14,1,1,1.007,0.987,2.1,0,2.1897
11,2,6,19.86,0,0,0.965,0.905,11.44,0,1.2866
4,6,1,52.36,1,0,0.813,0.935,4.14,0,2.212
9,1,8,34.08,0,1,0.756,1.285,0.5,0,2.1875
23,4,12,0.13,1,0,1.21,0.88,4.13,0,1.252
6,4,4,54.56,0,1,0.375,1.072,7.34,0,2.5848
20,3,3,3.33,0,0,1.111,1.208,4.59,0,1.0
8,6,9,52.67,1,0,0.7,1.018,0.5,0,2.2956
8,4,2,50.1,0,0,0.841,1.072,0.54,0,1.8669
9,0,8,42.87,0,0,0.792,0.769,1.95,0,1.7286
9,5,11,51.53,0,1,1.104,1.125,6.4,0,2.2311
1,3,6,36.6,0,0,1.182,1.074,1.47,0,1.6591
3,3,6,60.58,0,0,1.073,0.962,6.87,0,1.732
7,2,10,38.67,0,0,1.048,1.235,1.47,0,1.7343
13,5,6,28.73,0,0,0.936,0.879,2.21,0,1.6026
16,0,2,0.0,0,1,1.107,1.012,8.74,0,1.2462
12,4,11,20.73,0,0,1.254,0.972,24.0,0,1.0973
20,3,12,0.0,0,0,0.763,1.057,7.37,0,1.0796
23,6,7,32.37,0,0,1.096,1.175,3.81,0,1.613
17,6,8,7.4,1,0,0.438,1.032,8.31,0,1.8068
17,5,8,0.0,0,1,0.679,1.008,16.14,0,1.5818
12,6,10,34.63,0,0,1.043,0.889,8.47,0,1.3055
7,0,7,51.38,0,1,0.939,1.245,2.95,0,2.2975
11,1,7,38.07,0,0,1.355,0.989,9.82,0,1.4546
22,1,5,1.85,0,1,0.506,0.892,4.72,0,1.7824
23,6,4,28.6,0,1,0.956,1.049,20.07,0,1.9235
20,2,4,0.0,0,0,0.974,0.796,32.85,0,1.0
0,0,2,31.29,1,0,1.264,0.994,4.43,0,1.6194
19,3,4,0.0,1,0,0.754,0.989,21.53,0,1.5677
17,1,7,4.39,0,0,1.073,1.228,7.37,0,1.0438
2,5,2,48.57,0,1,0.66,1.09,3.97,0,2.248
11,1,11,26.62,2,0,0.646,1.197,5.36,0,2.167
18,5,7,6.69,1,0,1.024,1.093,0.5,0,1.3937
12,4,9,24.58,0,1,1.003,0.826,19.6,0,1.5979
9,4,10,53.94,0,0,1.021,0.903,2.06,0,1.6205
14,0,3,16.82,0,0,1.141,1.04,0.55,0,1.1014
19,6,8,0.0,0,0,0.819,1.06,0.5,0,1.159
1,4,5,25.57,2,0,0.629,0.834,11.73,0,2.3534
18,0,10,0.0,0,0,0.52,0.667,3.99,0,1.0369
2,3,10,26.45,0,0,0.895,1.381,3.37,0,1.5745
13,3,10,12.27,1,0,1.078,0.922,0.5,0,1.3346
6,3,4,65.27,1,0,1.182,0.796,9.16,0,2.1211
7,4,12,36.83,1,0,0.538,0.82,0.62,0,2.0852
10,4,11,44.9,0,0,1.446,1.11,8.14,0,1.5411
21,2,8,0.0,1,0,1.33,0.971,15.61,0,1.1889
19,1,10,0.0,1,0,0.53,1.157,17.1,0,1.5824
5,5,1,62.7,1,1,0.584,1.001,2.99,0,2.8136
10,3,7,38.83,0,0,0.739,0.968,0.58,0,1.8718
16,6,9,2.76,0,0,0.812,0.998,4.35,0,1.1701
9,4,7,26.7,1,0,0.423,1.177,6.06,0,2.0972
23,1,9,16.2,0,0,1.004,0.905,2.43,0,1.1187
16,3,7,3.52,0,0,0.769,0.817,6.83,0,1.1323
20,3,12,0.0,2,0,0.608,1.008,14.48,0,1.873
1,5,2,54.31,1,0,0.722,1.042,35.8,0,2.4472
5,1,5,40.69,1,0,1.042,0.982,5.87,0,1.9791
4,1,4,52.0,0,1,0.716,0.972,7.78,0,2.2899
3,4,10,38.89,0,0,0.752,0.875,0.5,0,1.7251
1,1,8,44.0,0,0,0.88,1.316,0.5,0,1.8982
11,6,10,31.45,1,1,0.61,1.008,9.39,0,2.2589
2,6,9,51.96,0,0,1.461,1.148,17.34,0,1.4211
5,1,9,44.68,0,0,0.8,0.928,0.95,0,1.7388
23,4,3,4.24,0,0,1.161,0.915,5.31,0,1.0
13,3,3,22.46,0,0,1.341,0.825,3.83,0,1.064
7,5,5,51.08,0,0,0.803,1.105,37.49,0,1.8154
20,1,2,0.0,1,0,0.746,1.171,7.26,0,1.4179
20,5,12,7.35,0,0,1.038,1.026,8.04,0,1.0405
13,6,4,23.56,0,0,0.942,1.3,0.61,0,1.4816
2,2,3,38.23,0,0,1.242,0.922,1.0,0,1.35
15,0,11,0.0,0,0,0.495,0.664,19.04,1,1.6957
14,5,12,16.1,1,0,0.763,0.82,15.42,0,1.5936
6,1,6,57.78,1,0,1.003,0.819,2.08,0,2.1649
14,5,1,19.29,0,0,1.25,1.111,0.88,0,1.1419
12,1,5,24.14,1,0,0.936,0.957,2.13,0,1.5905
5,6,11,51.98,0,0,0.831,1.15,3.23,0,1.8858
14,0,11,0.11,0,0,1.085,1.19,4.69,0,1.0213
16,2,4,0.0,1,0,1.182,0.994,6.21,0,1.0
3,5,1,66.73,1,0,0.332,1.07,19.2,0,2.6947
21,3,4,4.59,0,0,0.887,1.465,2.26,0,1.2071
21,2,7,0.0,1,0,1.103,0.955,7.3,1,1.6779
13,0,3,16.55,0,0,1.263,0.929,0.71,0,1.1509
14,5,12,35.58,0,0,0.897,1.1,0.6,0,1.5336
11,1,5,32.62,1,0,1.19,0.913,4.59,0,1.5626
18,3,8,0.0,1,0,0.613,1.087,9.6,1,2.0433
21,2,11,0.0,1,0,0.742,1.197,6.77,1,1.8435
9,2,3,45.25,1,0,0.849,0.884,6.96,0,2.0212
5,3,3,42.39,0,0,1.181,0.926,5.28,0,1.4509
8,2,11,47.47,0,0,1.142,1.159,8.47,0,1.4395
1,0,8,38.29,1,0,0.617,0.972,0.68,0,2.1286
3,3,3,45.54,0,0,1.268,1.113,0.5,1,2.1249
8,0,2,41.7,0,0,0.786,1.095,9.36,0,1.7894
14,3,2,16.83,0,0,0.888,0.944,16.71,0,1.2343
12,0,12,11.33,0,0,0.902,1.082,19.87,0,1.2997
19,1,8,0.0,0,0,0.694,1.192,5.34,0,1.1589
7,1,6,36.26,0,1,0.791,0.982,1.06,0,2.1149
18,2,10,0.0,0,1,0.863,0.855,15.16,0,1.4158
18,3,3,0.0,1,0,1.025,0.835,1.11,0,1.1041
15,5,11,18.94,1,0,0.51,1.027,16.45,0,1.9519
10,3,11,38.21,2,0,0.697,0.804,4.13,0,2.3334
9,0,10,39.9,0,0,0.949,0.986,1.38,0,1.5727
7,5,10,72.29,0,0,0.702,1.12,10.6,0,2.3867
0,2,1,20.35,0,0,1.057,1.119,0.68,0,1.2785
9,6,11,63.37,0,1,0.396,0.919,8.29,0,2.5584
17,2,6,1.06,0,0,0.777,0.863,13.2,0,1.117
2,6,9,44.33,0,0,1.189,1.042,0.5,0,1.4823
10,5,6,44.75,1,0,1.292,0.976,19.37,0,1.8379
17,3,1,0.0,1,1,0.96,0.874,5.75,0,1.6786
2,6,6,49.66,1,0,0.767,1.148,0.5,0,2.1076
7,1,9,60.5,0,0,1.197,0.796,4.16,0,1.7719
13,6,6,30.6,1,0,0.897,1.116,8.18,0,1.9835
5,3,3,51.96,2,0,0.801,0.944,4.38,0,2.5264
14,6,2,28.04,1,0,0.699,0.968,17.25,0,1.9173
13,5,11,39.8,0,0,0.469,1.149,1.6,0,1.9415
6,3,8,54.14,2,0,0.66,1.22,1.83,0,2.724
9,4,2,46.83,1,0,1.104,0.954,3.73,0,1.7521
14,0,7,4.75,1,1,0.52,0.648,5.93,0,2.1122
9,0,3,44.28,0,1,0.874,0.988,1.67,1,2.486
21,4,5,6.64,1,0,0.532,0.76,21.98,0,1.5262
16,2,11,0.0,0,0,0.889,0.829,6.35,0,1.0395
18,5,3,4.74,1,0,0.817,1.146,6.16,0,1.6076
16,0,3,0.0,1,0,1.414,1.178,2.21,0,1.027
11,2,7,33.23,0,0,1.119,0.972,12.06,0,1.5179
14,1,7,4.03,0,0,0.784,0.898,2.25,0,1.2107
11,2,7,30.83,0,1,1.14,1.013,16.41,0,1.8629
8,0,11,30.26,0,0,1.342,0.911,12.05,0,1.1331
4,5,12,49.16,1,0,1.479,0.818,20.09,0,1.7129
3,5,12,62.98,0,0,0.844,1.218,2.8,0,2.0199
11,2,4,21.11,0,0,1.099,1.05,20.04,0,1.1155
15,6,11,5.93,0,0,0.598,1.11,10.35,0,1.2117
8,1,8,39.03,0,1,0.915,1.055,2.48,0,2.0588
2,4,9,36.6,0,0,1.226,1.369,1.84,0,1.4719
20,0,1,0.0,1,1,0.623,0.76,4.98,0,1.6252
2,5,7,46.47,0,0,0.394,1.075,17.02,0,1.9994
17,1,8,0.0,0,0,1.225,1.163,6.68,0,1.0
16,3,2,0.0,1,1,0.189,0.816,0.97,0,2.1256
9,4,6,37.8,0,0,0.533,0.874,7.48,0,1.8952
1,4,12,25.18,0,0,0.962,1.04,18.18,0,1.3089
23,6,5,21.04,1,0,1.241,0.853,10.3,0,1.3898
10,6,4,53.47,2,0,0.639,0.89,5.61,0,2.6267
23,0,4,26.32,0,0,0.939,0.849,12.23,0,1.4455
2,1,10,39.86,1,1,0.271,1.241,4.39,0,2.8068
22,5,6,24.89,0,0,0.646,0.962,7.58,0,1.3512
22,6,12,27.82,0,1,1.009,0.901,8.44,0,1.6858
1,5,1,39.31,1,0,0.694,1.038,2.95,0,1.9154
8,3,1,44.68,0,1,0.577,1.094,12.54,0,2.3035
18,5,4,0.0,0,0,0.932,1.114,12.3,0,1.0
1,1,3,31.83,2,0,0.905,1.142,8.12,0,2.2013
18,5,5,4.98,0,0,0.869,0.957,19.76,0,1.0716
1,2,10,22.73,0,0,1.08,0.916,5.9,0,1.4127
14,5,10,21.41,0,0,0.816,0.861,11.34,0,1.402
23,0,5,26.76,1,0,0.734,0.917,4.1,0,1.9429
20,2,1,0.0,2,0,0.739,1.065,8.81,0,1.8486
2,5,12,51.58,1,0,1.202,0.695,0.5,0,1.8046
4,5,5,75.48,0,1,1.092,1.095,13.35,0,2.5461
10,5,6,59.41,0,1,0.918,1.021,6.66,0,2.3035
23,2,11,19.37,0,0,0.829,0.94,10.53,0,1.5081
6,5,4,79.79,0,0,1.29,1.068,10.94,0,2.0296
5,6,10,56.94,0,0,0.798,0.953,7.62,0,2.0162
13,4,2,28.67,2,0,0.849,1.202,0.5,0,2.2178
0,5,10,43.02,0,1,0.468,1.015,14.62,0,2.4379
16,6,11,19.03,0,0,0.88,0.89,5.47,0,1.3317
16,4,9,0.0,0,1,0.865,0.815,9.39,0,1.3996
13,2,12,5.78,0,0,0.797,0.81,18.27,0,1.1878
9,5,9,41.64,0,0,1.076,1.318,6.7,0,1.6064
7,6,9,67.16,2,0,1.297,0.836,3.16,0,2.4595
7,1,9,44.2,0,0,1.292,0.888,21.44,0,1.4697
13,6,10,21.55,0,0,1.252,1.052,7.74,0,1.3518
6,0,7,46.71,2,0,0.541,1.015,1.32,0,2.7781
5,5,12,43.77,2,0,1.36,1.087,2.38,0,2.241
3,0,2,33.15,0,0,1.06,0.949,2.32,0,1.3583
0,1,7,8.0,1,1,0.769,0.877,12.42,0,1.8313
14,2,1,0.0,0,0,0.782,0.823,16.76,0,1.1344
14,0,6,0.0,0,0,0.648,0.978,6.83,0,1.2713
0,5,6,33.81,0,0,1.185,0.836,4.5,0,1.3388
19,4,5,0.0,0,0,0.726,1.066,10.8,0,1.0408
2,3,7,49.69,1,0,1.082,0.742,12.74,0,2.0528
22,4,3,0.0,0,0,0.991,1.018,1.02,0,1.0
4,1,7,55.33,1,1,1.073,0.872,7.54,0,2.3431
4,6,6,57.94,0,0,1.343,1.15,60.0,0,1.7725
3,3,3,24.1,0,0,0.551,1.067,15.13,0,1.667
16,0,6,0.0,0,0,0.755,0.93,40.75,0,1.0884
20,5,1,14.91,0,0,1.191,0.915,9.36,0,1.2476
19,0,2,0.0,1,0,0.699,1.043,13.83,0,1.4059
13,3,12,0.0,0,0,1.173,0.986,11.59,0,1.0
7,0,10,51.76,0,0,0.855,1.3,52.09,0,1.9539
1,3,4,19.01,0,0,1.056,1.046,1.75,0,1.2477
7,2,12,44.39,0,1,0.684,0.828,10.88,0,2.1424
0,1,12,17.57,1,0,1.002,0.999,6.56,0,1.4197
3,5,5,56.87,1,0,0.986,1.022,7.02,1,2.5232
18,4,3,0.0,2,0,1.418,1.137,6.33,0,1.3807
4,3,12,48.44,0,0,0.643,0.628,10.18,0,2.0519
4,6,4,68.86,1,0,0.644,1.094,1.02,0,2.5374
20,3,2,0.0,1,0,0.973,1.06,1.57,0,1.3734
19,2,8,0.0,0,0,1.048,1.122,0.81,0,1.0199
23,6,5,24.19,0,0,1.193,0.857,15.27,0,1.1747
18,5,1,0.0,0,1,0.473,1.06,17.51,0,1.7845
11,5,4,52.4,0,0,1.157,1.032,7.81,0,1.8296
19,4,12,0.0,0,0,1.388,1.08,8.93,0,1.0
0,2,10,34.03,0,0,0.552,0.938,11.98,0,1.4957
6,2,2,57.76,1,1,0.349,1.107,6.27,0,2.9936
16,1,9,2.66,0,0,0.824,1.116,2.87,0,1.2892
1,0,5,22.02,0,1,1.161,1.173,7.54,0,1.7322
10,5,6,57.77,0,0,1.386,1.177,0.5,0,1.598
6,5,9,80.22,0,0,0.784,1.13,10.32,0,2.2843
16,4,9,3.16,0,1,0.674,1.055,0.51,1,2.2212
2,2,3,52.62,0,0,0.701,1.122,2.39,0,1.8299
21,6,9,18.11,0,0,1.175,1.202,12.7,0,1.2123
5,0,4,60.12,0,1,0.704,1.015,0.5,0,2.6421
21,6,1,18.57,0,0,1.054,1.031,23.57,0,1.2332
10,0,8,23.88,0,0,1.223,0.969,0.8,0,1.2164
17,0,2,0.65,0,1,0.727,0.774,27.95,0,1.4574
17,5,10,0.3,0,0,0.658,1.064,22.21,0,1.1864
21,6,4,2.61,2,0,1.023,0.963,3.97,0,1.7841
9,6,3,53.57,2,0,0.941,1.2,1.22,0,2.6082
4,0,9,49.34,1,0,0.812,0.828,5.74,0,2.0666
22,1,5,0.67,0,0,0.776,0.978,8.76,0,1.0148
22,1,2,14.32,2,0,1.027,1.027,11.35,0,2.0678
20,2,4,0.0,0,0,0.698,1.096,11.14,0,1.2905
23,0,5,15.6,0,0,0.883,1.051,1.52,0,1.2915
21,6,6,12.77,0,0,1.15,0.923,22.21,0,1.0251
14,2,8,4.08,0,1,1.051,1.067,2.79,0,1.6155
20,3,9,0.0,1,1,1.036,1.05,0.5,0,1.7469
19,5,9,12.64,0,1,0.751,1.003,2.95,0,1.8646
22,1,1,7.34,1,1,0.618,1.016,7.44,0,2.0026
3,1,1,48.36,1,0,0.307,0.961,4.09,0,2.4438
20,5,3,12.39,0,0,1.015,0.848,9.92,0,1.0
20,4,8,11.48,0,0,1.015,0.81,7.22,0,1.3576
0,3,5,4.36,2,1,0.611,0.695,3.38,0,2.346
14,6,10,0.0,2,0,0.882,1.006,8.73,0,1.7924
16,1,6,0.0,2,0,0.708,1.243,28.41,0,2.184
18,6,11,0.0,1,0,0.959,1.116,5.46,0,1.3511
13,0,8,13.57,0,0,0.927,1.121,6.42,0,1.3969
18,5,4,6.89,0,1,1.046,1.046,1.83,0,1.4899
17,0,9,0.0,0,0,0.962,1.239,7.27,0,1.1149
1,5,12,46.4,0,0,1.436,1.129,43.11,0,1.2286
5,6,10,69.15,0,0,0.817,0.949,7.4,0,2.2447
12,0,4,15.93,1,0,0.87,1.042,20.99,0,1.6077
16,5,10,19.75,0,0,0.562,1.063,13.4,0,1.6174
5,6,12,51.55,0,1,1.162,1.163,1.65,0,2.1942
20,6,10,6.68,1,0,1.303,0.863,10.81,0,1.2721
21,2,5,5.64,1,1,0.803,1.008,8.01,0,1.9006
4,1,6,53.47,0,0,1.592,0.968,13.04,0,1.4759
6,2,6,55.04,0,0,0.902,0.77,60.0,0,1.7659
0,6,12,32.37,0,0,0.766,1.047,34.88,0,1.5872
12,1,11,0.0,0,1,0.837,0.758,0.82,0,1.2722
18,4,8,0.0,0,1,0.934,0.914,18.48,0,1.4626
21,2,11,3.73,2,0,0.825,1.227,1.34,0,1.8588
0,1,9,30.4,0,1,0.27,1.167,18.75,0,2.4145
12,4,1,28.97,2,0,0.96,0.835,2.44,0,2.0123
10,6,3,62.51,1,0,0.989,1.007,2.47,1,2.8012
6,1,7,66.05,0,0,1.293,0.968,8.34,0,1.8056
19,3,12,0.0,2,0,1.261,0.962,9.88,0,1.593
2,5,3,51.96,2,1,0.442,1.17,7.57,0,3.3211
0,2,5,16.6,0,1,1.154,1.315,7.47,0,1.6138
7,0,4,43.71,0,0,0.903,0.983,6.58,0,1.7288
16,4,5,0.0,0,0,0.476,0.881,7.42,0,1.0427
12,4,3,14.58,2,0,0.926,0.895,7.66,1,2.6556
13,6,3,27.75,0,0,1.515,1.01,15.02,0,1.0171
4,6,12,69.95,0,0,1.088,1.254,1.86,0,1.9816
23,0,12,14.78,1,0,0.84,1.311,8.05,0,1.795
21,4,10,0.0,0,0,1.085,0.821,0.5,0,1.0
22,0,8,4.51,0,1,0.545,1.053,0.57,0,1.8089
23,0,3,7.78,0,0,0.77,0.893,4.63,0,1.2114
5,1,8,46.11,2,0,0.779,0.996,46.19,0,2.7272
21,2,5,0.0,0,0,0.81,1.021,4.99,0,1.0792
5,3,1,47.41,0,0,1.162,0.876,0.5,0,1.622
20,4,2,0.0,2,1,0.116,1.055,11.73,1,3.0708
7,1,12,44.18,0,0,1.168,1.198,4.03,0,1.5069
12,3,7,17.02,1,0,0.782,0.866,0.5,0,1.6206
17,3,1,3.06,0,0,1.168,1.165,0.67,0,1.0918
22,4,2,3.53,1,0,0.484,1.031,4.84,0,1.7104
3,4,1,26.39,0,0,0.936,0.6,1.16,0,1.5088
16,1,10,0.0,0,0,1.125,1.07,7.6,0,1.0
4,4,7,55.39,0,0,1.006,0.998,31.1,0,1.7991
2,3,2,48.86,0,1,0.695,0.983,11.56,0,2.4668
3,4,10,27.13,0,0,1.525,1.056,15.66,0,1.2559
22,5,3,28.83,1,0,0.812,0.758,5.64,0,1.7997
4,5,11,62.17,0,0,0.95,1.1,4.78,0,2.1178
13,1,11,20.43,2,0,0.871,1.108,3.33,0,2.0915
14,1,11,0.0,0,0,1.231,0.94,0.7,0,1.0
19,1,7,6.9,0,0,1.275,1.161,6.48,0,1.1043
16,4,1,0.0,1,0,0.674,1.045,14.08,0,1.4235
5,2,12,43.25,0,0,0.944,1.033,2.61,0,1.5108
9,1,4,40.36,1,0,1.019,0.621,0.87,0,1.8034
21,2,7,4.57,0,0,0.699,1.135,7.27,0,1.2915
22,0,2,3.33,0,0,0.734,0.981,0.5,0,1.3794
15,1,4,7.56,0,0,0.479,1.312,7.17,0,1.8499
16,2,9,0.0,0,0,1.169,0.834,2.95,0,1.0
13,6,7,26.79,0,0,0.896,0.6,15.91,0,1.3163
19,2,3,0.0,0,0,1.071,1.072,5.12,0,1.0
11,3,3,26.69,2,0,0.648,1.087,6.91,0,2.3553
8,6,11,78.95,0,0,0.345,0.865,4.05,0,2.526
14,2,4,11.19,1,0,0.762,1.082,37.59,0,1.6575
11,3,4,54.22,1,0,0.729,1.336,4.53,0,2.3912
13,5,12,38.82,2,0,0.982,0.997,7.49,0,2.2084
21,5,8,16.45,1,0,0.57,0.89,4.9,0,1.8679
17,5,6,0.0,2,0,0.841,0.997,7.9,0,1.8318
19,2,6,1.38,0,0,0.554,0.972,12.72,0,1.0889
5,2,8,42.14,0,0,0.814,0.975,3.24,0,1.5921
3,0,11,32.43,2,0,0.784,1.076,19.15,0,2.3097
22,2,8,3.58,0,0,0.935,0.865,0.59,0,1.0388
11,4,8,21.27,0,0,1.107,0.712,0.5,1,1.6441
12,4,12,30.02,2,1,0.511,0.704,12.82,0,2.8089
18,5,1,0.0,0,0,1.194,1.09,14.9,0,1.0
21,6,8,24.59,0,1,1.395,1.157,11.57,0,1.5086
12,6,5,37.39,0,0,0.467,0.902,5.12,0,1.8214
11,4,3,25.57,0,0,0.884,0.914,5.88,0,1.4697
19,0,7,0.0,1,1,0.457,1.207,2.43,0,2.0817
2,2,2,31.05,0,0,0.628,0.873,4.33,0,1.7792
2,0,10,40.97,1,0,0.486,1.081,7.05,0,2.0705
13,6,10,29.9,0,0,1.189,1.136,7.36,0,1.5183
17,2,6,0.0,1,0,1.005,0.767,9.33,0,1.1458
18,3,4,0.0,0,0,0.946,1.242,3.02,0,1.2157
9,0,1,32.82,1,0,0.937,1.051,2.05,0,1.5494
16,5,6,15.24,1,1,0.474,1.295,13.01,0,2.4708
14,6,3,32.01,2,0,0.756,0.875,3.74,0,2.2361
18,4,12,0.0,2,0,0.787,1.278,1.28,1,2.453
8,4,4,49.38,0,0,1.251,1.218,4.69,0,1.6541
3,4,4,51.25,2,0,0.745,1.028,3.61,0,2.6545
14,6,8,21.85,0,1,0.817,1.093,9.32,0,1.7924
18,2,7,0.0,1,0,0.853,0.927,7.74,0,1.3783
15,2,9,0.0,1,0,0.779,0.972,5.53,0,1.5274
7,0,11,45.0,1,0,0.58,1.173,2.86,0,2.3164
16,5,7,10.08,1,0,0.856,0.955,1.81,0,1.451
20,1,9,7.57,1,1,0.766,0.889,4.61,0,1.8505
0,6,1,47.65,0,0,0.511,0.988,1.27,0,1.8644
6,2,4,54.77,1,0,1.199,0.898,2.53,0,2.0292
20,6,12,6.57,0,0,0.842,0.707,2.07,0,1.199
17,1,1,0.0,0,1,0.894,1.033,13.68,0,1.6522
11,1,6,31.73,1,1,0.671,1.07,2.77,0,2.3455
15,2,2,21.95,0,0,1.009,0.832,1.02,0,1.1057
0,0,10,13.8,2,1,0.767,1.275,17.19,0,2.4303
14,5,9,18.04,1,0,1.073,0.85,0.54,0,1.5788
6,6,12,72.08,0,0,1.61,0.933,7.58,0,1.6551
16,1,4,7.25,0,1,0.78,1.24,0.5,0,1.6752
2,0,11,40.9,0,0,0.889,1.052,5.16,0,1.7632
10,0,4,33.9,0,0,1.107,0.925,1.26,0,1.5191
5,5,6,58.46,1,0,0.477,0.982,13.14,0,2.6083
5,2,5,59.44,1,0,0.886,1.067,19.36,0,2.1794
14,5,6,10.42,0,0,0.833,1.316,4.93,0,1.2969
6,6,12,44.34,0,0,0.561,0.906,14.69,0,1.9109
10,1,9,49.1,1,1,0.961,0.963,4.4,0,2.6483
16,0,6,1.69,1,0,0.641,1.018,9.66,0,1.4939
22,1,6,0.0,2,0,0.743,0.994,43.15,0,1.7695
17,6,4,12.05,1,0,0.855,1.183,21.47,0,1.5732
21,6,7,10.05,1,0,1.058,0.866,2.04,0,1.5082
23,0,4,1.59,0,0,1.002,1.041,5.28,0,1.0
20,2,5,0.0,0,0,1.323,0.795,2.51,1,1.2194
18,6,4,0.0,0,0,1.179,1.055,4.11,0,1.0
7,0,9,43.27,1,1,0.485,0.962,3.1,0,2.851
23,2,6,3.65,0,0,1.075,0.833,3.62,0,1.0903
19,2,10,0.0,2,1,0.557,1.047,1.05,0,2.1987
7,1,6,57.9,0,1,0.746,1.054,2.82,0,2.6045
20,1,5,0.0,1,0,0.72,0.965,6.6,0,1.465
10,5,12,53.63,0,0,1.08,1.048,6.9,0,1.8814
20,1,9,0.0,1,0,0.105,0.83,1.69,0,1.6849
2,3,5,24.86,0,0,1.235,0.777,1.41,1,1.7273
22,1,12,5.7,0,0,0.853,1.311,13.5,0,1.1073
13,1,12,19.21,1,0,0.967,1.111,7.08,0,1.7294
8,5,8,70.11,0,0,0.975,0.918,2.39,0,2.0015
0,0,6,19.19,2,0,0.774,1.047,3.2,0,2.2792
0,5,6,26.43,0,0,0.775,0.657,3.16,0,1.5004
11,3,12,29.11,0,0,0.957,1.029,1.34,0,1.4049
10,3,11,37.49,1,0,0.888,0.849,3.42,0,1.8752
20,6,3,2.8,0,0,1.027,0.982,27.35,0,1.0208
0,0,9,5.99,0,1,0.711,0.937,18.5,1,2.246
19,1,10,0.0,0,0,1.117,0.701,9.52,0,1.0
11,5,3,44.84,1,1,0.862,1.097,1.95,0,2.5243
16,6,9,0.0,0,0,1.339,0.929,27.86,0,1.0
14,4,12,18.22,0,0,1.351,1.25,13.21,0,1.1878
1,2,12,30.92,0,0,1.066,0.795,7.06,0,1.3579
17,3,2,0.0,1,0,1.05,1.149,13.07,0,1.1089
15,6,8,18.41,1,0,1.002,0.832,1.57,0,1.3062
3,0,11,52.17,0,1,0.492,0.807,0.5,0,2.4802
7,6,7,61.62,0,0,1.219,1.043,8.3,0,1.8646
1,4,3,42.69,0,0,1.071,1.106,2.88,0,1.5409
13,2,7,11.21,2,0,1.054,0.969,1.53,0,1.8554
14,4,8,13.99,1,0,0.307,1.03,17.71,0,2.0107
8,1,4,28.03,0,1,0.969,0.673,17.16,0,1.6678
1,0,9,27.66,0,0,0.549,1.02,2.51,0,1.6803
16,2,8,4.23,2,0,1.058,0.84,15.8,0,1.6747
9,2,10,25.46,0,1,0.712,1.143,10.39,0,2.0589
8,1,2,58.76,0,0,0.901,0.749,1.36,0,1.7353
1,1,6,35.74,1,0,1.054,0.989,13.93,0,1.7336
23,1,1,19.28,0,1,0.713,1.07,3.71,0,1.7674
18,0,1,0.0,0,1,0.783,0.956,8.48,0,1.5707
16,3,10,0.0,0,1,0.713,0.911,5.51,0,1.5053
10,4,12,36.52,0,0,1.071,1.101,0.5,0,1.4659
16,0,1,0.0,0,1,0.481,0.832,0.5,0,1.5976
